"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14"
"18255";28;1;129460;5;3;2;4;1;1;0;0;40;37;1
"18256";30;1;252752;13;1;6;1;1;0;0;0;40;1;1
"18257";20;1;58222;10;3;7;2;1;1;0;0;20;1;1
"18258";28;NA;424884;6;4;NA;4;1;1;0;0;30;1;1
"18259";45;1;114459;9;1;2;3;1;1;0;0;50;1;2
"18260";19;NA;46400;10;3;NA;4;1;0;0;0;24;1;1
"18261";42;1;223934;12;2;5;6;1;0;0;0;40;1;1
"18262";34;1;84119;9;3;2;2;1;1;0;0;40;1;1
"18263";31;1;159123;13;1;6;3;1;1;0;0;60;1;2
"18264";23;1;195532;13;3;5;2;1;0;0;0;40;1;1
"18265";50;1;191299;9;1;2;3;1;1;0;0;50;1;1
"18266";40;1;198316;6;1;5;3;1;1;0;0;40;1;2
"18267";57;1;162301;9;2;9;4;1;0;0;0;45;1;1
"18268";35;1;143152;10;1;9;1;1;0;3908;0;27;1;1
"18269";24;1;92609;13;3;5;2;1;1;0;0;45;1;1
"18270";27;1;247819;10;3;9;4;1;0;0;0;15;1;1
"18271";27;5;229223;10;3;13;2;1;0;0;0;40;1;2
"18272";45;3;142719;9;1;4;3;1;1;0;0;40;1;1
"18273";80;1;86111;16;1;6;3;1;1;0;0;30;1;1
"18274";23;6;35633;10;3;3;4;1;1;0;0;50;1;1
"18275";46;1;164749;10;1;5;3;1;1;0;0;40;1;2
"18276";38;1;607848;13;1;4;3;1;1;0;0;40;1;2
"18277";50;1;173630;9;2;4;4;1;1;0;0;60;1;1
"18278";90;1;311184;13;1;4;3;1;1;0;0;20;NA;1
"18279";55;1;49737;10;1;4;3;1;1;0;0;50;1;1
"18280";72;1;183616;9;1;5;1;1;0;0;0;50;3;1
"18281";65;1;129426;10;5;9;4;1;0;0;0;40;1;1
"18282";37;1;454915;6;2;2;4;1;1;0;0;40;1;1
"18283";39;6;55568;9;1;9;1;1;0;0;0;40;1;1
"18284";38;1;29874;11;1;2;3;1;1;0;0;40;1;1
"18285";46;1;393715;10;1;5;3;1;1;15024;0;50;1;2
"18286";50;1;143953;9;1;4;3;1;1;0;0;65;1;2
"18287";54;1;90363;12;1;5;3;1;1;0;0;40;1;2
"18288";40;1;53727;14;3;4;4;1;1;0;0;50;1;2
"18289";30;1;130021;4;1;2;3;1;1;2829;0;40;1;1
"18290";50;1;173630;9;1;10;3;1;1;0;0;35;1;1
"18291";28;1;410351;10;3;2;4;1;1;0;0;30;1;1
"18292";34;1;399386;11;1;2;3;1;1;0;0;53;1;1
"18293";55;1;157932;9;2;7;4;1;1;0;0;40;1;1
"18294";20;1;133061;9;3;7;2;1;1;0;0;40;1;1
"18295";19;NA;46400;10;3;NA;4;1;0;0;0;32;1;1
"18296";21;1;107895;10;3;9;4;1;1;0;0;35;1;1
"18297";39;1;63021;10;2;3;4;1;0;0;0;20;1;1
"18298";43;1;186144;9;1;2;3;1;1;0;0;40;1;2
"18299";33;5;27959;9;3;3;6;3;1;0;0;40;1;1
"18300";26;1;179569;10;3;9;4;1;0;0;0;40;1;1
"18301";45;6;101299;16;1;6;3;1;1;0;0;40;1;2
"18302";31;6;113129;10;3;3;2;1;0;0;0;65;1;1
"18303";32;1;316470;3;1;2;3;1;1;0;0;60;21;1
"18304";60;2;89884;9;1;4;3;1;1;0;0;50;1;1
"18305";41;1;32121;9;1;8;3;1;1;0;0;40;1;2
"18306";21;1;315303;10;3;3;2;5;1;0;0;20;1;1
"18307";27;1;254500;10;2;9;6;5;0;0;0;36;1;1
"18308";33;1;419895;3;2;7;6;1;1;0;0;40;21;1
"18309";43;1;159549;9;1;2;3;1;1;0;0;40;1;1
"18310";27;1;160786;7;1;2;3;1;1;0;1902;40;1;2
"18311";18;2;258474;6;3;10;2;1;1;0;0;40;1;1
"18312";48;2;370119;10;1;5;3;1;1;0;0;40;1;2
"18313";37;1;50837;4;2;5;4;1;1;0;0;50;1;1
"18314";58;1;137506;9;1;8;3;1;1;0;0;40;1;1
"18315";57;1;548256;8;1;11;3;5;1;7688;0;40;1;2
"18316";42;5;175642;13;3;9;4;1;0;99999;0;40;1;2
"18317";24;1;183594;9;3;9;5;1;1;0;0;40;1;1
"18318";26;1;341353;13;3;3;5;1;1;0;0;15;1;1
"18319";43;3;247981;9;2;2;6;1;1;5455;0;50;1;1
"18320";34;1;193565;7;1;2;3;1;1;0;0;40;1;1
"18321";38;1;39606;13;1;5;1;1;0;0;0;40;1;1
"18322";51;2;127149;7;1;10;3;1;1;0;0;45;1;2
"18323";31;NA;233371;9;1;NA;1;5;0;0;0;45;1;1
"18324";49;2;182752;16;1;6;1;1;0;0;0;35;1;2
"18325";26;1;269060;13;3;9;2;1;0;0;0;40;1;1
"18326";28;1;179949;9;2;11;6;5;0;0;0;20;1;1
"18327";22;4;32950;10;1;4;3;1;1;0;1902;37;1;1
"18328";26;1;160445;9;2;2;4;1;1;0;0;40;1;1
"18329";45;1;223999;5;1;3;3;1;1;0;1848;40;1;2
"18330";39;1;81487;10;2;5;6;1;0;0;625;40;1;1
"18331";23;1;314539;9;1;4;3;1;1;0;0;40;1;1
"18332";62;NA;337721;9;1;NA;3;1;1;0;0;8;1;1
"18333";42;5;100793;13;1;6;3;1;1;0;0;60;1;2
"18334";39;4;255407;9;1;2;3;1;1;0;0;40;1;1
"18335";43;4;92775;11;2;2;4;1;1;0;0;40;1;1
"18336";33;2;33308;10;3;10;4;1;1;0;0;70;1;1
"18337";68;6;493363;13;1;5;3;1;1;0;0;20;1;1
"18338";30;NA;159589;14;1;NA;3;1;1;0;0;46;1;2
"18339";32;1;107218;13;3;9;4;2;1;0;0;40;1;1
"18340";25;1;123586;10;3;9;6;4;1;0;0;40;1;1
"18341";53;1;158352;3;1;3;5;1;0;0;0;24;17;1
"18342";38;1;76317;11;1;5;3;1;1;0;0;55;1;2
"18343";62;NA;176753;9;1;NA;3;1;1;0;0;40;1;1
"18344";20;1;122346;9;3;8;2;1;1;0;0;40;1;1
"18345";26;1;463194;9;1;2;3;1;1;0;0;40;1;1
"18346";23;1;162228;9;3;11;2;1;1;0;0;40;1;1
"18347";43;6;115005;9;2;1;4;1;0;0;0;40;1;1
"18348";29;6;183285;10;3;13;4;1;1;0;0;36;1;1
"18349";34;1;169605;6;4;3;6;1;0;0;0;36;1;1
"18350";24;1;450695;10;3;4;2;1;1;0;0;35;1;1
"18351";44;5;124692;14;1;6;3;1;1;0;0;35;1;2
"18352";19;1;63918;10;3;9;4;1;1;0;0;40;1;1
"18353";47;1;102569;13;1;9;3;1;1;0;0;40;1;2
"18354";40;1;289309;10;2;3;4;1;0;0;0;48;1;1
"18355";45;1;101825;9;5;4;6;1;0;0;0;45;1;1
"18356";43;1;206833;9;4;7;6;5;0;0;0;45;1;1
"18357";22;NA;77873;5;3;NA;4;1;1;0;0;30;1;1
"18358";50;1;145333;16;2;6;5;1;1;10520;0;50;1;2
"18359";72;NA;194548;10;6;NA;4;1;1;0;0;3;1;1
"18360";29;1;206351;13;3;6;4;1;1;0;0;40;1;1
"18361";47;1;198200;13;3;5;4;1;1;0;0;50;1;1
"18362";24;1;140001;9;3;4;2;1;1;0;0;35;37;1
"18363";22;NA;287988;10;3;NA;4;1;1;0;0;15;1;1
"18364";21;1;143604;9;3;9;2;1;0;0;0;40;1;1
"18365";30;2;146161;9;1;5;3;1;1;0;1887;50;1;2
"18366";37;1;196529;10;5;3;4;1;0;2354;0;40;NA;1
"18367";74;2;192413;15;2;6;5;1;1;0;0;40;1;1
"18368";70;2;139889;10;1;10;3;1;1;2653;0;70;1;1
"18369";27;1;104917;11;1;2;3;1;1;0;0;40;1;1
"18370";32;5;161478;13;2;9;6;2;0;0;0;46;1;1
"18371";30;1;35644;7;1;7;3;1;1;0;0;50;1;1
"18372";29;5;116751;11;2;13;6;1;1;0;0;56;1;1
"18373";18;1;238867;7;3;7;2;1;1;0;1602;40;1;1
"18374";31;1;265706;9;1;2;3;1;1;7298;0;40;1;2
"18375";39;6;179668;10;1;13;3;1;1;0;0;70;1;1
"18376";21;1;57951;10;3;3;2;1;0;0;0;30;1;1
"18377";31;1;176711;9;1;11;3;1;1;0;0;38;1;1
"18378";33;5;368675;10;1;13;3;1;1;0;0;40;1;1
"18379";39;1;216149;15;2;6;4;1;1;0;0;70;1;2
"18380";29;1;173851;9;1;2;3;1;1;0;0;40;1;1
"18381";34;1;90705;10;1;1;3;1;1;0;1485;40;1;1
"18382";52;6;216342;13;5;5;6;1;0;0;0;55;1;1
"18383";35;1;140752;9;3;4;4;1;1;0;0;25;1;1
"18384";33;1;116508;6;1;2;3;1;1;0;0;40;1;1
"18385";40;NA;224361;5;2;NA;6;1;0;0;0;5;13;1
"18386";43;1;180303;13;1;5;3;2;1;0;0;50;1;2
"18387";66;NA;196736;2;3;NA;4;5;1;0;0;30;1;1
"18388";51;5;110327;13;1;5;3;1;1;0;0;40;1;2
"18389";36;1;185607;9;3;3;6;1;0;0;0;30;1;1
"18390";17;5;244856;7;3;6;2;1;0;0;0;40;1;1
"18391";32;1;198068;9;1;2;3;1;1;0;0;40;1;1
"18392";39;1;97136;9;3;8;6;5;0;0;0;40;1;1
"18393";19;3;164658;10;3;10;2;1;1;0;0;60;1;1
"18394";54;1;235693;7;2;9;4;1;1;0;0;40;1;2
"18395";45;1;197038;13;2;6;4;1;1;0;0;50;1;2
"18396";47;5;97419;13;2;6;4;5;0;0;0;40;1;1
"18397";49;2;208872;9;1;10;3;1;1;0;1672;98;1;1
"18398";32;1;205528;9;2;9;6;1;0;0;0;40;1;1
"18399";28;3;146042;9;1;2;3;1;1;0;0;50;1;1
"18400";39;3;222641;13;1;4;3;1;1;0;0;40;1;1
"18401";27;3;376936;9;3;4;4;1;1;0;0;50;1;1
"18402";42;5;138077;14;1;6;1;1;0;0;0;38;1;2
"18403";24;1;155913;13;1;6;3;1;1;0;0;44;1;1
"18404";45;1;36006;13;1;2;3;1;1;0;0;45;1;2
"18405";19;1;214678;9;3;3;2;1;1;0;0;30;1;1
"18406";46;1;369538;6;1;11;3;1;1;0;0;40;1;2
"18407";50;1;166565;9;1;11;3;1;1;0;0;40;1;1
"18408";32;1;257043;9;3;9;4;1;0;0;0;42;1;1
"18409";47;3;181130;15;1;6;3;1;1;99999;0;50;1;2
"18410";69;NA;254834;13;1;NA;3;1;1;10605;0;10;1;2
"18411";43;2;38876;9;1;10;3;1;1;0;0;50;1;1
"18412";29;1;187073;13;3;2;4;1;1;0;0;40;1;1
"18413";43;4;156996;15;1;6;3;2;1;0;2415;55;NA;2
"18414";90;1;313749;13;3;6;2;1;0;0;0;10;1;1
"18415";41;1;331651;15;1;5;1;1;0;0;0;50;9;2
"18416";24;1;243368;1;3;10;4;1;1;0;0;36;21;1
"18417";24;1;32921;10;3;10;2;1;1;0;0;50;1;1
"18418";24;1;117167;10;3;3;4;1;0;0;0;53;1;1
"18419";35;1;401930;9;1;9;1;1;0;0;1887;42;1;2
"18420";30;1;114691;13;3;9;5;1;1;0;0;40;1;1
"18421";46;1;99385;13;4;5;6;1;0;0;0;40;1;1
"18422";19;5;210308;10;3;9;2;1;0;0;1721;30;1;1
"18423";39;1;252327;5;4;2;2;1;1;0;0;35;21;1
"18424";43;1;90582;9;1;11;3;1;1;0;0;40;1;1
"18425";35;1;190194;9;3;9;4;1;0;0;0;40;1;1
"18426";65;1;264188;9;5;4;4;1;0;0;0;24;1;1
"18427";34;1;243776;9;2;2;6;1;1;0;0;40;1;1
"18428";41;1;67065;11;1;4;3;1;1;0;0;40;1;1
"18429";24;2;204209;10;3;10;2;1;1;0;0;60;1;1
"18430";24;1;226668;9;3;3;4;3;1;0;0;35;1;1
"18431";34;3;174215;14;3;5;4;1;0;4787;0;45;24;2
"18432";33;1;315143;9;1;4;3;1;1;0;0;40;13;2
"18433";37;1;118681;9;3;8;4;1;1;0;0;38;4;1
"18434";39;2;208109;9;1;11;3;1;1;0;0;60;1;2
"18435";58;1;116901;9;2;3;6;1;0;0;0;25;1;1
"18436";36;2;405644;9;1;2;3;1;1;0;0;35;21;1
"18437";33;4;293550;10;1;1;1;1;0;4064;0;40;1;1
"18438";42;5;328581;14;1;6;3;1;1;0;0;55;1;1
"18439";31;1;217962;10;3;13;5;5;1;0;0;40;NA;1
"18440";57;1;158827;9;4;2;6;1;1;0;0;40;1;1
"18441";67;4;65475;9;1;1;3;1;1;0;0;40;1;2
"18442";23;1;159709;9;2;2;4;1;1;0;0;40;1;1
"18443";35;1;140474;10;1;6;3;3;1;0;0;40;1;1
"18444";43;1;144778;13;1;6;3;1;1;0;0;55;17;2
"18445";39;2;83242;10;1;10;3;1;1;0;0;60;1;1
"18446";36;1;143385;9;3;2;4;1;1;0;0;40;1;1
"18447";29;5;167544;12;2;3;6;1;0;0;0;13;1;1
"18448";25;1;122175;9;3;7;2;1;1;0;0;40;1;1
"18449";54;1;378747;6;4;11;6;5;1;0;0;45;1;2
"18450";24;1;230475;9;1;2;3;1;1;0;0;44;1;1
"18451";50;3;120781;13;1;4;3;2;1;0;0;60;11;2
"18452";70;1;206232;6;1;8;3;1;1;0;0;50;1;1
"18453";61;1;298400;13;2;4;4;5;1;4787;0;48;1;2
"18454";51;4;163671;13;1;5;3;1;1;0;1902;40;1;1
"18455";38;2;140583;14;1;10;3;1;1;0;0;70;1;1
"18456";51;1;137253;9;2;6;6;1;0;0;0;40;1;2
"18457";28;1;246974;9;3;3;4;1;1;0;0;40;1;1
"18458";66;2;182470;15;1;6;3;1;1;0;0;25;1;2
"18459";57;3;107617;9;4;10;4;1;1;0;0;60;1;2
"18460";44;3;116358;13;1;4;3;2;1;0;0;50;NA;2
"18461";29;1;250819;10;3;9;4;1;0;0;0;40;1;1
"18462";21;1;196508;10;3;4;2;5;0;0;0;40;1;1
"18463";42;1;367533;6;1;2;2;4;1;0;0;43;1;2
"18464";74;1;188709;15;1;6;3;1;1;99999;0;50;1;2
"18465";50;1;271160;10;2;4;4;1;0;0;0;40;1;1
"18466";65;1;173674;9;2;3;5;1;0;0;0;14;1;1
"18467";64;NA;257790;9;2;NA;6;1;0;0;0;38;1;1
"18468";44;1;322391;7;4;3;6;5;0;0;0;30;1;1
"18469";34;1;209691;11;1;6;3;1;1;4386;0;50;1;2
"18470";17;1;104232;6;3;3;2;1;1;0;0;10;1;1
"18471";17;NA;86786;6;3;NA;2;1;0;0;0;40;1;1
"18472";43;1;88233;10;1;11;3;1;1;0;0;60;1;1
"18473";32;1;240888;12;2;9;6;1;0;0;0;40;1;1
"18474";54;1;169719;13;1;4;3;1;1;3103;0;40;1;2
"18475";20;1;129240;10;3;9;2;1;0;0;0;20;1;1
"18476";23;1;160968;10;3;6;2;1;1;0;0;10;1;1
"18477";34;1;236861;9;1;3;3;1;1;0;0;45;1;1
"18478";30;1;109282;10;3;4;2;1;1;0;0;20;1;1
"18479";32;1;215047;4;1;8;3;1;1;0;0;40;1;1
"18480";40;1;115932;13;1;6;3;1;1;0;0;60;23;2
"18481";28;1;55360;10;3;2;4;5;1;0;0;40;1;1
"18482";44;1;224658;9;1;2;3;1;1;0;0;45;1;2
"18483";29;5;376302;11;1;1;1;1;0;0;0;35;33;2
"18484";28;1;183597;16;3;6;4;1;1;594;0;50;6;1
"18485";37;1;115289;10;1;5;3;1;1;0;0;40;1;1
"18486";56;3;258883;10;1;2;3;1;1;0;0;40;1;1
"18487";27;1;69132;13;3;6;4;1;1;0;0;40;1;1
"18488";34;1;207301;9;2;8;6;1;0;0;0;20;1;1
"18489";37;1;179671;9;2;2;4;1;1;0;0;40;1;1
"18490";66;2;140456;13;1;4;3;1;1;0;0;40;1;2
"18491";19;1;327397;9;3;6;2;1;1;0;0;30;1;1
"18492";60;1;200235;11;2;6;6;1;0;0;0;40;1;1
"18493";54;2;108435;10;1;11;3;1;1;2829;0;30;1;1
"18494";47;1;195978;9;1;2;3;1;1;0;0;40;1;2
"18495";47;1;329144;10;2;6;4;1;1;0;0;48;1;2
"18496";48;3;250674;11;1;2;3;1;1;0;0;60;1;1
"18497";57;NA;176897;9;1;NA;3;1;1;0;0;60;1;1
"18498";50;3;132716;10;1;5;3;1;1;0;0;50;6;2
"18499";62;1;174201;5;5;3;6;5;0;0;0;25;1;1
"18500";45;1;167617;10;1;3;3;1;1;0;0;40;1;1
"18501";55;5;254949;9;1;7;3;1;1;0;0;40;1;1
"18502";62;1;319582;9;5;4;4;1;0;0;0;32;1;1
"18503";25;1;248990;6;1;8;3;1;1;0;0;40;32;1
"18504";49;1;144396;7;2;5;4;1;0;0;0;38;1;1
"18505";32;6;200469;10;3;13;6;5;0;3887;0;40;1;1
"18506";25;4;55636;9;3;7;4;3;1;0;0;40;1;1
"18507";39;1;185624;10;1;8;3;1;1;0;0;50;1;1
"18508";27;5;125442;10;1;5;3;1;1;0;0;50;1;1
"18509";43;1;160943;9;1;3;3;5;1;0;0;40;1;2
"18510";30;1;243841;9;2;3;5;2;0;0;0;40;11;1
"18511";21;1;34616;10;3;4;2;1;0;0;0;20;1;1
"18512";33;1;235847;15;1;5;1;1;0;0;0;40;1;2
"18513";33;1;174789;10;3;9;4;1;1;0;0;50;1;1
"18514";33;1;280111;7;3;9;6;5;0;0;0;38;1;1
"18515";70;1;236055;4;5;3;4;1;0;0;0;35;1;1
"18516";25;1;237865;10;3;3;2;5;1;0;0;42;1;1
"18517";17;1;194612;7;3;3;2;1;1;0;0;25;1;1
"18518";20;1;173851;10;3;10;2;1;1;0;0;40;1;1
"18519";19;1;372483;10;3;3;5;5;1;0;0;35;1;1
"18520";71;4;422149;10;1;5;3;1;1;20051;0;40;1;2
"18521";31;1;174201;12;1;5;3;1;1;0;0;40;1;1
"18522";26;1;272618;13;1;4;3;1;1;0;0;55;1;1
"18523";52;1;74660;14;1;5;3;1;1;0;0;40;1;1
"18524";26;1;201481;13;3;5;4;1;0;0;0;40;1;1
"18525";38;1;175232;9;2;8;4;1;1;0;0;45;1;1
"18526";25;1;336440;10;3;3;4;1;1;0;0;40;1;1
"18527";22;1;46645;13;3;6;4;1;0;0;0;9;1;1
"18528";48;6;31141;10;1;13;3;1;1;0;1902;40;1;2
"18529";53;1;281425;9;1;2;3;1;1;0;0;40;1;2
"18530";30;2;31510;12;2;2;4;1;1;0;0;50;1;1
"18531";44;1;310255;10;1;2;3;1;1;0;0;60;1;2
"18532";32;4;82393;13;1;6;3;2;1;0;0;56;1;2
"18533";59;2;190514;7;1;2;3;1;1;0;0;20;1;1
"18534";49;1;165513;10;2;7;6;5;0;0;0;40;1;1
"18535";65;NA;178931;9;1;NA;3;3;1;3818;0;40;1;1
"18536";31;1;226696;9;3;2;4;1;1;0;0;50;1;2
"18537";53;1;195813;3;1;2;3;4;1;5178;0;40;4;2
"18538";44;1;165815;5;3;8;4;1;1;0;0;40;1;1
"18539";36;1;123983;13;1;6;3;2;1;0;0;55;9;2
"18540";36;1;235371;9;3;4;4;1;0;0;0;40;1;1
"18541";37;1;147258;5;1;8;3;1;1;0;0;50;1;2
"18542";63;NA;222289;13;1;NA;3;1;1;7688;0;54;1;2
"18543";67;3;171564;9;1;6;1;1;0;20051;0;30;3;2
"18544";29;1;255949;13;3;4;6;5;1;0;0;40;1;1
"18545";52;1;186272;9;2;4;4;1;1;0;0;40;1;1
"18546";37;1;282872;9;1;2;3;1;1;0;1628;40;1;1
"18547";21;1;111676;10;3;3;4;1;0;0;0;40;1;1
"18548";36;1;199501;10;2;5;6;5;0;0;0;38;1;1
"18549";24;1;151443;9;3;8;5;5;0;0;0;30;1;1
"18550";31;1;145935;9;3;5;2;5;1;0;0;40;1;1
"18551";54;4;230387;9;5;9;6;1;0;0;0;35;1;1
"18552";44;1;127592;13;1;1;3;1;1;0;0;40;1;1
"18553";18;1;210828;10;3;7;2;4;1;0;0;30;1;1
"18554";41;1;297186;9;1;11;1;1;0;0;0;40;1;1
"18555";37;3;116554;14;2;5;4;1;0;0;0;70;1;1
"18556";30;1;144593;9;3;3;4;5;1;0;0;40;NA;1
"18557";26;6;147719;13;3;6;4;2;1;0;0;20;8;1
"18558";68;2;89011;16;1;6;3;1;1;0;0;50;5;1
"18559";31;1;38158;10;1;4;3;1;1;0;0;40;1;1
"18560";48;1;178686;9;2;2;4;1;1;0;0;40;1;1
"18561";80;NA;172826;9;1;NA;3;1;1;0;0;8;1;1
"18562";26;1;155752;10;1;8;3;5;1;0;0;40;1;1
"18563";63;1;100099;5;1;11;3;1;1;0;0;40;1;1
"18564";19;1;231688;10;3;8;2;1;1;0;0;20;1;1
"18565";30;NA;147215;10;3;NA;2;1;0;0;0;30;1;1
"18566";42;3;50122;9;1;4;3;1;1;0;0;60;1;1
"18567";64;4;86837;12;1;3;3;2;1;0;0;40;1;2
"18568";32;1;113364;13;3;11;4;1;1;0;0;40;1;1
"18569";50;1;289390;9;1;2;3;1;1;0;0;47;1;1
"18570";73;1;77884;9;1;10;3;2;1;0;0;40;16;1
"18571";32;1;390157;13;3;6;4;5;0;0;0;40;1;1
"18572";53;1;89587;10;1;11;3;1;1;7298;0;45;1;2
"18573";58;1;234328;13;2;4;4;1;1;0;0;40;1;1
"18574";37;5;365430;10;1;2;3;1;1;5178;0;40;1;2
"18575";24;1;410439;10;3;2;2;1;1;0;0;15;1;1
"18576";53;1;129525;13;1;5;3;1;1;0;0;50;1;2
"18577";23;1;166527;10;3;5;2;4;0;0;0;40;1;1
"18578";42;NA;109912;12;3;NA;5;1;0;0;0;40;1;1
"18579";30;1;210906;9;1;5;5;1;0;0;0;40;1;1
"18580";38;1;405284;13;3;3;2;1;0;0;0;35;1;1
"18581";28;1;138269;9;3;2;4;1;1;0;0;40;1;1
"18582";19;1;25429;8;3;3;2;1;0;0;0;20;1;1
"18583";45;1;231672;9;1;8;3;5;1;0;0;40;1;1
"18584";26;1;258550;13;3;9;2;1;1;0;0;40;1;1
"18585";33;1;268147;5;3;4;6;1;0;0;0;40;1;1
"18586";29;1;54411;9;3;10;4;1;1;0;0;50;NA;1
"18587";54;1;37289;14;1;5;1;1;0;0;0;55;1;2
"18588";23;1;157951;10;3;5;4;1;0;0;0;50;1;1
"18589";43;3;225165;9;1;4;3;1;1;0;0;55;1;2
"18590";37;1;238049;5;3;12;4;1;0;0;0;30;37;1
"18591";31;1;197252;4;1;3;3;1;1;0;0;40;21;1
"18592";56;3;216636;8;1;5;3;1;1;0;1651;40;1;1
"18593";25;1;183575;7;3;2;2;1;1;0;0;40;1;1
"18594";17;1;19752;7;3;3;2;5;0;0;0;25;1;1
"18595";37;1;103925;9;5;9;6;1;0;0;0;68;1;1
"18596";60;1;31577;11;1;1;3;1;1;0;0;40;1;1
"18597";59;4;61298;13;6;5;4;1;0;0;0;40;1;1
"18598";59;4;190541;9;1;2;3;1;1;0;0;40;1;2
"18599";46;2;366089;15;1;6;3;1;1;15024;0;40;1;2
"18600";28;NA;389857;9;1;NA;5;1;1;0;0;16;1;1
"18601";33;NA;192644;9;3;NA;4;1;1;0;0;40;1;1
"18602";24;1;216129;9;3;2;2;1;1;0;1408;50;1;1
"18603";29;1;51944;9;1;3;1;1;0;4386;0;40;1;2
"18604";33;2;67482;11;2;3;6;1;0;0;0;99;1;1
"18605";29;NA;108775;9;1;NA;3;1;1;0;0;40;25;1
"18606";23;6;279243;10;3;13;4;1;1;0;0;40;1;1
"18607";20;1;278391;10;3;9;2;1;1;0;0;25;33;1
"18608";60;1;349898;9;5;3;4;1;0;0;0;44;1;1
"18609";44;1;219441;6;3;4;6;4;0;0;0;35;25;1
"18610";18;1;173255;9;3;11;2;1;1;1055;0;25;1;1
"18611";52;4;29623;8;3;3;6;5;0;0;0;40;1;1
"18612";31;1;217460;9;2;2;4;1;1;0;0;45;1;1
"18613";30;1;163604;13;5;6;6;1;0;0;0;55;1;2
"18614";33;1;163110;9;1;7;3;1;1;3781;0;40;1;1
"18615";20;1;238685;10;3;3;4;1;0;0;0;32;1;1
"18616";27;NA;251854;13;1;NA;1;5;0;0;0;35;NA;2
"18617";33;1;213308;11;4;9;2;5;0;0;0;50;1;1
"18618";25;1;193773;9;3;3;4;5;0;0;0;35;1;1
"18619";63;1;114011;9;4;2;4;1;0;0;0;20;1;1
"18620";63;2;52144;10;5;5;4;1;1;0;0;35;1;1
"18621";43;1;347934;9;4;4;4;1;0;0;0;30;1;1
"18622";58;1;293399;7;5;8;4;1;0;0;0;40;1;1
"18623";70;NA;118630;11;5;NA;6;1;0;0;0;35;1;1
"18624";35;1;127306;11;3;9;2;1;0;14344;0;40;1;2
"18625";42;1;366180;10;1;5;3;1;1;0;0;55;1;2
"18626";20;5;188950;10;3;13;2;1;1;0;0;25;1;1
"18627";35;1;189382;9;2;2;4;1;1;0;0;40;1;1
"18628";62;1;24515;5;1;5;3;1;1;0;0;40;1;1
"18629";41;1;283116;9;2;2;6;1;0;1506;0;50;1;1
"18630";43;2;182217;13;1;6;1;1;0;0;0;35;1;1
"18631";19;1;552354;8;3;8;2;1;1;0;0;40;1;1
"18632";46;1;163021;9;3;9;2;1;0;0;0;40;1;1
"18633";47;1;61885;13;1;6;3;1;1;15024;0;50;1;2
"18634";36;2;182898;13;1;5;3;1;1;7298;0;40;1;2
"18635";45;1;183092;12;3;9;4;5;0;0;0;40;1;1
"18636";48;1;30289;6;1;2;3;1;1;0;0;30;1;1
"18637";29;1;77572;12;3;9;4;2;0;0;0;40;1;1
"18638";48;6;118330;13;1;5;3;1;1;5178;0;40;1;2
"18639";36;1;469056;9;2;4;6;5;0;0;0;25;1;1
"18640";58;1;145574;7;1;2;3;1;1;0;0;40;1;1
"18641";43;1;302041;9;3;9;4;5;0;0;0;40;1;1
"18642";59;1;32552;13;1;2;3;1;1;0;0;4;1;1
"18643";42;1;185413;13;1;5;3;1;1;0;0;40;1;1
"18644";33;4;26543;11;1;1;3;1;1;0;0;40;1;2
"18645";23;4;163870;10;3;14;5;1;1;0;0;40;1;1
"18646";21;1;240063;10;3;7;2;1;1;0;0;25;1;1
"18647";48;1;208748;3;2;8;6;4;0;0;0;40;25;1
"18648";32;5;84119;9;1;2;3;1;1;0;0;40;1;1
"18649";31;1;84130;10;1;9;3;1;1;0;0;50;1;2
"18650";66;5;261062;14;5;6;4;1;0;0;0;40;1;1
"18651";23;5;336010;13;3;9;4;1;1;0;0;32;1;1
"18652";52;1;389270;10;1;9;1;1;0;0;0;35;1;2
"18653";17;1;138293;7;3;7;2;1;1;0;0;15;1;1
"18654";35;1;240389;10;1;4;3;1;1;0;0;43;1;2
"18655";39;1;190297;16;1;6;3;1;1;99999;0;55;1;2
"18656";21;NA;170070;10;3;NA;4;1;0;0;0;10;1;1
"18657";24;1;149457;10;3;9;6;1;0;0;0;40;1;1
"18658";45;1;81534;9;1;3;3;2;1;0;0;84;9;2
"18659";25;1;378322;9;3;2;4;1;1;0;2001;50;1;1
"18660";29;4;196912;13;3;6;4;5;1;0;0;40;1;1
"18661";56;1;116143;13;1;9;3;1;1;5178;0;44;1;2
"18662";34;2;80933;9;2;10;4;1;1;0;0;40;1;1
"18663";64;5;190660;9;2;2;4;1;1;0;0;40;1;2
"18664";27;1;120155;9;1;9;3;1;1;0;0;39;1;1
"18665";47;1;167159;9;2;8;4;1;1;4650;0;40;1;1
"18666";36;1;58343;13;1;1;3;1;1;3103;0;42;1;2
"18667";44;4;161240;9;2;8;4;1;1;0;0;40;1;1
"18668";31;1;126402;9;3;10;4;5;0;0;0;60;1;1
"18669";23;1;148709;9;1;9;5;1;0;0;0;35;1;1
"18670";45;5;318280;10;1;6;3;1;1;7688;0;50;1;2
"18671";31;5;80058;9;3;8;2;1;1;0;0;64;1;1
"18672";45;1;274689;6;1;2;3;1;1;0;0;60;1;1
